,stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
1966,KF1,2018-04-04 15:00:00,1.3,2.2,,,,
1967,CD9,2018-04-04 15:00:00,2.7,4.7,36.3,,,
1968,CT3,2018-04-04 15:00:00,2.0,8.4,16.7,,,
1969,CT2,2018-04-04 15:00:00,6.0,,,,,
1970,BX9,2018-04-04 15:00:00,3.9,,,,,
1971,BX1,2018-04-04 15:00:00,,-2.3,1.9,,,
1972,TH4,2018-04-04 15:00:00,1.9,13.3,28.3,,,
1973,ST5,2018-04-04 15:00:00,9.0,6.0,4.7,,,
1974,RB7,2018-04-04 15:00:00,2.0,4.0,7.6,,,
1975,TD5,2018-04-04 15:00:00,2.9,,,,,
1976,CD1,2018-04-04 16:00:00,3.6,5.5,7.3,,,
1977,BL0,2018-04-04 16:00:00,0.0,4.9,55.5,,,
1978,GR4,2018-04-04 16:00:00,,,3.7,,,
1979,MY7,2018-04-04 16:00:00,3.8,5.9,,,,
1980,HV1,2018-04-04 16:00:00,1.2,2.7,15.5,,,
1981,GN3,2018-04-04 16:00:00,1.0,4.5,13.4,,,
1982,GR9,2018-04-04 16:00:00,-0.2,4.7,9.8,,,
1983,LW2,2018-04-04 16:00:00,4.0,6.8,27.6,,,
1984,GN0,2018-04-04 16:00:00,4.1,2.6,11.8,,,
1985,KF1,2018-04-04 16:00:00,1.8,2.5,,,,
1986,CD9,2018-04-04 16:00:00,4.3,5.5,23.5,,,
1987,CT3,2018-04-04 16:00:00,-1.0,6.8,12.9,,,
1988,CT2,2018-04-04 16:00:00,6.0,,,,,
1989,BX9,2018-04-04 16:00:00,3.6,,,,,
1990,BX1,2018-04-04 16:00:00,,1.1,2.6,,,
1991,TH4,2018-04-04 16:00:00,2.5,10.5,25.1,,,
1992,ST5,2018-04-04 16:00:00,6.0,8.0,4.7,,,
1993,RB7,2018-04-04 16:00:00,12.0,7.4,7.3,,,
1994,TD5,2018-04-04 16:00:00,3.4,,,,,
1995,CD1,2018-04-04 17:00:00,1.0,4.2,6.6,,,
1996,BL0,2018-04-04 17:00:00,0.9,4.5,39.6,,,
1997,GR4,2018-04-04 17:00:00,,,6.8,,,
1998,MY7,2018-04-04 17:00:00,1.7,4.5,,,,
1999,HV1,2018-04-04 17:00:00,10.3,12.4,8.0,,,
2000,GN3,2018-04-04 17:00:00,1.0,4.4,9.2,,,
2001,GR9,2018-04-04 17:00:00,0.0,4.5,10.4,,,
2002,LW2,2018-04-04 17:00:00,3.7,7.4,13.2,,,
2003,GN0,2018-04-04 17:00:00,4.7,3.3,9.2,,,
2004,KF1,2018-04-04 17:00:00,1.7,2.5,,,,
2005,CD9,2018-04-04 17:00:00,4.8,5.0,11.0,,,
2006,CT3,2018-04-04 17:00:00,-1.0,9.2,9.9,,,
2007,CT2,2018-04-04 17:00:00,5.0,,,,,
2008,BX9,2018-04-04 17:00:00,5.6,,,,,
2009,BX1,2018-04-04 17:00:00,,1.5,0.5,,,
2010,TH4,2018-04-04 17:00:00,-0.2,8.7,12.4,,,
2011,ST5,2018-04-04 17:00:00,2.0,8.0,5.2,,,
2012,RB7,2018-04-04 17:00:00,9.0,6.6,7.6,,,
2013,TD5,2018-04-04 17:00:00,3.5,,,,,
2014,CD1,2018-04-04 18:00:00,4.1,2.6,8.9,,,
2015,BL0,2018-04-04 18:00:00,0.0,2.1,24.7,,,
2016,GR4,2018-04-04 18:00:00,9.9,,2.7,,,
2017,MY7,2018-04-04 18:00:00,2.2,4.6,,,,
2018,HV1,2018-04-04 18:00:00,2.2,2.9,6.4,,,
2019,GN3,2018-04-04 18:00:00,1.8,4.8,8.5,,,
2020,GR9,2018-04-04 18:00:00,-0.8,3.5,9.9,,,
2021,LW2,2018-04-04 18:00:00,-0.9,3.9,13.7,,,
2022,GN0,2018-04-04 18:00:00,4.3,3.4,9.4,,,
2023,KF1,2018-04-04 18:00:00,1.8,2.5,,,,
2024,CD9,2018-04-04 18:00:00,3.6,4.2,11.2,,,
2025,CT3,2018-04-04 18:00:00,0.0,7.2,9.3,,,
2026,CT2,2018-04-04 18:00:00,6.0,,,,,
2027,BX9,2018-04-04 18:00:00,2.5,,,,,
2028,BX1,2018-04-04 18:00:00,,2.9,-1.0,,,
2029,TH4,2018-04-04 18:00:00,1.7,8.3,15.8,,,
2030,ST5,2018-04-04 18:00:00,3.0,5.0,3.4,,,
2031,RB7,2018-04-04 18:00:00,7.0,6.6,7.6,,,
2032,TD5,2018-04-04 18:00:00,2.8,,,,,
2033,CD1,2018-04-04 19:00:00,1.7,3.2,14.3,,,
2034,BL0,2018-04-04 19:00:00,1.8,3.7,29.8,,,
2035,GR4,2018-04-04 19:00:00,7.9,,2.5,,,
2036,MY7,2018-04-04 19:00:00,3.0,2.4,,,,
2037,HV1,2018-04-04 19:00:00,4.1,4.0,5.3,,,
2038,GN3,2018-04-04 19:00:00,3.3,4.1,9.0,,,
2039,GR9,2018-04-04 19:00:00,1.9,3.7,11.3,,,
2040,LW2,2018-04-04 19:00:00,-2.7,3.6,16.9,,,
2041,GN0,2018-04-04 19:00:00,1.9,3.2,8.5,,,
2042,KF1,2018-04-04 19:00:00,1.7,2.1,,,,
2043,CD9,2018-04-04 19:00:00,4.8,4.7,12.2,,,
2044,CT3,2018-04-04 19:00:00,45.0,7.4,14.1,,,
2045,CT2,2018-04-04 19:00:00,7.0,,,,,
2046,BX9,2018-04-04 19:00:00,4.4,,,,,
2047,BX1,2018-04-04 19:00:00,,1.0,1.4,,,
2048,TH4,2018-04-04 19:00:00,1.1,6.9,22.6,,,
2049,ST5,2018-04-04 19:00:00,2.0,6.0,4.0,,,
2050,RB7,2018-04-04 19:00:00,6.0,5.0,5.8,,,
2051,TD5,2018-04-04 19:00:00,2.7,,,,,
2052,CD1,2018-04-04 20:00:00,2.5,6.0,19.8,,,
2053,BL0,2018-04-04 20:00:00,1.0,3.7,33.7,,,
2054,GR4,2018-04-04 20:00:00,7.9,,3.6,,,
2055,MY7,2018-04-04 20:00:00,3.7,4.1,,,,
2056,HV1,2018-04-04 20:00:00,0.8,1.9,9.4,,,
2057,GN3,2018-04-04 20:00:00,2.3,5.7,20.6,,,
2058,GR9,2018-04-04 20:00:00,0.9,3.7,13.2,,,
2059,LW2,2018-04-04 20:00:00,1.8,8.7,24.4,,,
2060,GN0,2018-04-04 20:00:00,5.7,3.8,20.4,,,
2061,KF1,2018-04-04 20:00:00,2.2,2.9,,,,
2062,CD9,2018-04-04 20:00:00,3.9,4.4,17.1,,,
2063,CT3,2018-04-04 20:00:00,0.0,6.2,19.8,,,
2064,CT2,2018-04-04 20:00:00,5.0,,,,,
2065,BX9,2018-04-04 20:00:00,3.5,,,,,
2066,BX1,2018-04-04 20:00:00,,1.8,6.0,,,
2067,TH4,2018-04-04 20:00:00,2.6,8.5,31.0,,,
2068,ST5,2018-04-04 20:00:00,2.0,8.0,7.4,,,
2069,RB7,2018-04-04 20:00:00,6.0,5.8,11.7,,,
2070,TD5,2018-04-04 20:00:00,3.2,,,,,
2071,CD1,2018-04-04 21:00:00,6.4,6.3,52.5,,,
2072,BL0,2018-04-04 21:00:00,0.0,1.7,37.5,,,
2073,GR4,2018-04-04 21:00:00,8.8,,8.4,,,
2074,MY7,2018-04-04 21:00:00,3.7,3.7,,,,
2075,HV1,2018-04-04 21:00:00,6.8,11.0,13.5,,,
2076,GN3,2018-04-04 21:00:00,4.0,5.7,30.0,,,
2077,GR9,2018-04-04 21:00:00,0.0,2.5,23.9,,,
2078,LW2,2018-04-04 21:00:00,3.7,8.4,29.1,,,
2079,GN0,2018-04-04 21:00:00,5.3,5.3,40.0,,,
2080,KF1,2018-04-04 21:00:00,2.3,3.5,,,,
2081,CD9,2018-04-04 21:00:00,3.3,4.0,27.9,,,
2082,CT3,2018-04-04 21:00:00,6.0,6.2,29.6,,,
2083,CT2,2018-04-04 21:00:00,5.0,,,,,
2084,BX9,2018-04-04 21:00:00,4.0,,,,,
2085,BX1,2018-04-04 21:00:00,,2.9,12.9,,,
2086,TH4,2018-04-04 21:00:00,3.9,15.8,63.1,,,
2087,ST5,2018-04-04 21:00:00,3.0,19.0,17.6,,,
2088,RB7,2018-04-04 21:00:00,6.0,4.4,22.0,,,
2089,TD5,2018-04-04 21:00:00,5.4,,,,,
2090,CD1,2018-04-04 22:00:00,6.7,11.6,66.3,,,
2091,BL0,2018-04-04 22:00:00,1.5,5.7,54.5,,,
2092,GR4,2018-04-04 22:00:00,1.9,,13.2,,,
2093,MY7,2018-04-04 22:00:00,4.5,6.8,,,,
2094,HV1,2018-04-04 22:00:00,3.0,6.9,19.8,,,
2095,GN3,2018-04-04 22:00:00,3.9,4.8,40.0,,,
2096,GR9,2018-04-04 22:00:00,3.0,7.7,29.3,,,
2097,LW2,2018-04-04 22:00:00,7.6,12.4,51.6,,,
2098,GN0,2018-04-04 22:00:00,7.3,5.3,56.8,,,
2099,KF1,2018-04-04 22:00:00,2.8,5.5,,,,
2100,CD9,2018-04-04 22:00:00,5.9,6.9,50.7,,,
2101,CT3,2018-04-04 22:00:00,5.0,12.6,45.5,,,
2102,CT2,2018-04-04 22:00:00,7.0,,,,,
2103,BX9,2018-04-04 22:00:00,4.0,,,,,
2104,BX1,2018-04-04 22:00:00,,4.2,19.6,,,
2105,TH4,2018-04-04 22:00:00,6.9,24.2,76.8,,,
2106,ST5,2018-04-04 22:00:00,4.0,18.0,36.5,,,
2107,RB7,2018-04-04 22:00:00,8.0,3.8,37.6,,,
2108,TD5,2018-04-04 22:00:00,6.4,,,,,
2109,CD1,2018-04-04 23:00:00,4.7,9.6,65.8,,,
2110,BL0,2018-04-04 23:00:00,3.6,7.8,52.6,,,
2111,GR4,2018-04-04 23:00:00,1.1,7.3,14.7,,,
2112,MY7,2018-04-04 23:00:00,4.1,5.3,,,,
2113,HV1,2018-04-04 23:00:00,0.9,3.3,14.6,,,
2114,GN3,2018-04-04 23:00:00,5.7,10.7,34.2,,,
2115,GR9,2018-04-04 23:00:00,1.2,7.2,29.7,,,
2116,LW2,2018-04-04 23:00:00,6.7,10.9,40.4,,,
2117,GN0,2018-04-04 23:00:00,5.5,8.1,53.9,,,
2118,KF1,2018-04-04 23:00:00,2.9,11.0,,,,
2119,CD9,2018-04-04 23:00:00,7.3,9.6,45.4,,,
2120,CT3,2018-04-04 23:00:00,7.0,20.4,41.3,,,
2121,CT2,2018-04-04 23:00:00,10.0,,,,,
2122,BX9,2018-04-04 23:00:00,4.3,,,,,
2123,BX1,2018-04-04 23:00:00,,5.8,19.1,,,
2124,TH4,2018-04-04 23:00:00,8.0,23.7,65.2,,,
2125,ST5,2018-04-04 23:00:00,3.0,14.0,25.1,,,
2126,RB7,2018-04-04 23:00:00,10.0,10.2,31.6,,,
2127,TD5,2018-04-04 23:00:00,2.9,,,,,
2128,CD1,2018-04-05 00:00:00,5.2,11.6,59.6,,,
2129,BL0,2018-04-05 00:00:00,1.6,8.5,49.7,,,
2130,GR4,2018-04-05 00:00:00,0.6,6.7,14.7,,,
2131,MY7,2018-04-05 00:00:00,2.6,6.5,,,,
2132,HV1,2018-04-05 00:00:00,4.1,9.1,12.2,,,
2133,GN3,2018-04-05 00:00:00,2.5,7.7,33.7,,,
2134,GR9,2018-04-05 00:00:00,4.7,6.0,22.8,,,
2135,LW2,2018-04-05 00:00:00,7.1,12.4,39.9,,,
2136,GN0,2018-04-05 00:00:00,5.5,9.6,54.8,,,
2137,KF1,2018-04-05 00:00:00,2.4,7.5,,,,
2138,CD9,2018-04-05 00:00:00,8.6,10.8,41.3,,,
2139,CT3,2018-04-05 00:00:00,9.0,17.8,32.1,,,
2140,CT2,2018-04-05 00:00:00,9.0,,,,,
2141,BX9,2018-04-05 00:00:00,5.6,,,,,
2142,BX1,2018-04-05 00:00:00,,5.9,24.8,,,
2143,TH4,2018-04-05 00:00:00,6.5,22.4,62.8,,,
2144,ST5,2018-04-05 00:00:00,3.0,11.0,17.8,,,
2145,RB7,2018-04-05 00:00:00,10.0,6.2,29.8,,,
2146,TD5,2018-04-05 00:00:00,1.7,,,,,
2147,CD1,2018-04-05 01:00:00,7.4,8.1,44.8,,,
2148,BL0,2018-04-05 01:00:00,0.0,6.9,47.6,,,
2149,GR4,2018-04-05 01:00:00,-0.9,5.9,14.8,,,
2150,MY7,2018-04-05 01:00:00,3.0,11.3,,,,
2151,HV1,2018-04-05 01:00:00,-1.1,4.4,16.1,,,
2152,GN3,2018-04-05 01:00:00,3.9,9.1,38.9,,,
2153,GR9,2018-04-05 01:00:00,1.7,5.7,20.6,,,
2154,LW2,2018-04-05 01:00:00,11.3,12.0,51.1,,,
2155,GN0,2018-04-05 01:00:00,7.0,7.6,54.6,,,
2156,KF1,2018-04-05 01:00:00,2.3,5.7,,,,
2157,CD9,2018-04-05 01:00:00,5.8,9.2,53.2,,,
2158,CT3,2018-04-05 01:00:00,22.0,13.8,25.3,,,
2159,CT2,2018-04-05 01:00:00,6.0,,,,,
2160,BX9,2018-04-05 01:00:00,4.9,,,,,
2161,BX1,2018-04-05 01:00:00,,5.9,13.7,,,
2162,TH4,2018-04-05 01:00:00,6.9,27.6,58.2,,,
2163,ST5,2018-04-05 01:00:00,3.0,31.0,20.6,,,
2164,RB7,2018-04-05 01:00:00,7.0,4.8,21.2,,,
2165,TD5,2018-04-05 01:00:00,5.8,,,,,
2166,CD1,2018-04-05 02:00:00,6.6,12.1,39.7,,,
2167,BL0,2018-04-05 02:00:00,0.2,7.1,35.0,,,
2168,GR4,2018-04-05 02:00:00,0.0,6.4,14.9,,,
2169,MY7,2018-04-05 02:00:00,1.5,12.8,,,,
2170,HV1,2018-04-05 02:00:00,0.8,6.4,17.9,,,
2171,GN3,2018-04-05 02:00:00,3.7,7.7,29.0,,,
2172,GR9,2018-04-05 02:00:00,0.4,5.3,22.6,,,
2173,LW2,2018-04-05 02:00:00,10.8,22.2,49.7,,,
2174,GN0,2018-04-05 02:00:00,7.2,8.7,39.3,,,
2175,KF1,2018-04-05 02:00:00,3.0,12.1,,,,
2176,CD9,2018-04-05 02:00:00,7.5,13.2,58.3,,,
2177,CT3,2018-04-05 02:00:00,22.0,29.6,23.4,,,
2178,CT2,2018-04-05 02:00:00,7.0,,,,,
2179,BX9,2018-04-05 02:00:00,3.8,,,,,
2180,BX1,2018-04-05 02:00:00,,5.2,11.9,,,
2181,TH4,2018-04-05 02:00:00,1.4,28.1,57.6,,,
2182,ST5,2018-04-05 02:00:00,2.0,19.0,16.2,,,
2183,RB7,2018-04-05 02:00:00,27.0,3.6,18.5,,,
2184,TD5,2018-04-05 02:00:00,3.2,,,,,
2185,CD1,2018-04-05 03:00:00,5.5,10.1,37.9,,,
2186,BL0,2018-04-05 03:00:00,1.8,8.5,29.1,,,
2187,GR4,2018-04-05 03:00:00,1.4,6.3,20.6,,,
2188,MY7,2018-04-05 03:00:00,10.1,14.8,,,,
2189,HV1,2018-04-05 03:00:00,3.0,7.2,24.2,,,
2190,GN3,2018-04-05 03:00:00,3.7,7.5,30.0,,,
2191,GR9,2018-04-05 03:00:00,1.1,6.6,30.3,,,
2192,LW2,2018-04-05 03:00:00,14.4,17.3,45.5,,,
2193,GN0,2018-04-05 03:00:00,4.5,8.2,33.7,,,
2194,KF1,2018-04-05 03:00:00,2.3,7.2,,,,
2195,CD9,2018-04-05 03:00:00,13.7,19.9,86.5,,,
2196,CT3,2018-04-05 03:00:00,26.0,20.6,35.0,,,
2197,CT2,2018-04-05 03:00:00,8.0,,,,,
2198,BX9,2018-04-05 03:00:00,7.1,,,,,
2199,BX1,2018-04-05 03:00:00,,3.7,22.0,,,
2200,TH4,2018-04-05 03:00:00,7.4,21.4,51.6,,,
2201,ST5,2018-04-05 03:00:00,4.0,13.0,16.8,,,
2202,RB7,2018-04-05 03:00:00,7.0,5.8,24.5,,,
2203,TD5,2018-04-05 03:00:00,0.0,,,,,
2204,CD1,2018-04-05 04:00:00,7.6,9.4,50.6,,,
2205,BL0,2018-04-05 04:00:00,0.2,6.2,29.5,,,
2206,GR4,2018-04-05 04:00:00,1.0,5.9,15.9,,,
2207,MY7,2018-04-05 04:00:00,10.8,21.3,,,,
2208,HV1,2018-04-05 04:00:00,6.6,17.6,34.6,,,
2209,GN3,2018-04-05 04:00:00,5.7,8.6,27.9,,,
2210,GR9,2018-04-05 04:00:00,1.9,10.2,27.9,,,
2211,LW2,2018-04-05 04:00:00,23.2,16.0,47.4,,,
2212,GN0,2018-04-05 04:00:00,17.6,13.9,68.2,,,
2213,KF1,2018-04-05 04:00:00,2.2,6.5,,,,
2214,CD9,2018-04-05 04:00:00,5.6,11.2,75.9,,,
2215,CT3,2018-04-05 04:00:00,16.0,16.0,28.1,,,
2216,CT2,2018-04-05 04:00:00,10.0,,,,,
2217,BX9,2018-04-05 04:00:00,3.7,,,,,
2218,BX1,2018-04-05 04:00:00,,5.1,15.1,,,
2219,TH4,2018-04-05 04:00:00,6.8,20.0,65.0,,,
2220,ST5,2018-04-05 04:00:00,2.0,21.0,22.4,,,
2221,RB7,2018-04-05 04:00:00,6.0,7.6,20.4,,,
2222,TD5,2018-04-05 04:00:00,1.2,,,,,
2223,CD1,2018-04-05 05:00:00,4.2,14.9,49.4,,,
2224,BL0,2018-04-05 05:00:00,3.3,12.7,24.1,,,
2225,GR4,2018-04-05 05:00:00,2.3,5.7,11.4,,,
2226,MY7,2018-04-05 05:00:00,10.5,25.9,,,,
2227,HV1,2018-04-05 05:00:00,6.1,13.0,39.5,,,
2228,GN3,2018-04-05 05:00:00,6.1,10.8,33.6,,,
2229,GR9,2018-04-05 05:00:00,7.1,12.5,39.0,,,
2230,LW2,2018-04-05 05:00:00,9.5,3.4,46.0,,,
2231,GN0,2018-04-05 05:00:00,8.6,9.1,43.5,,,
2232,KF1,2018-04-05 05:00:00,2.6,7.5,,,,
2233,CD9,2018-04-05 05:00:00,13.0,19.4,127.2,,,
2234,CT3,2018-04-05 05:00:00,17.0,15.8,22.1,,,
2235,CT2,2018-04-05 05:00:00,11.0,,,,,
2236,BX9,2018-04-05 05:00:00,3.8,,,,,
2237,BX1,2018-04-05 05:00:00,,,14.6,,,
2238,TH4,2018-04-05 05:00:00,8.1,23.4,66.6,,,
2239,ST5,2018-04-05 05:00:00,1.0,6.0,16.5,,,
2240,RB7,2018-04-05 05:00:00,8.0,6.0,30.5,,,
2241,TD5,2018-04-05 05:00:00,3.6,,,,,
2242,CD1,2018-04-05 06:00:00,7.7,19.4,55.7,,,
2243,BL0,2018-04-05 06:00:00,4.3,8.7,23.7,,,
2244,GR4,2018-04-05 06:00:00,3.6,7.2,11.0,,,
2245,MY7,2018-04-05 06:00:00,13.9,25.1,,,,
2246,HV1,2018-04-05 06:00:00,4.1,12.1,41.8,,,
2247,GN3,2018-04-05 06:00:00,4.9,8.9,32.1,,,
2248,GR9,2018-04-05 06:00:00,7.1,12.4,33.2,,,
2249,LW2,2018-04-05 06:00:00,8.5,9.0,31.0,,,
2250,GN0,2018-04-05 06:00:00,8.0,11.0,17.0,,,
2251,KF1,2018-04-05 06:00:00,2.5,7.7,,,,
2252,CD9,2018-04-05 06:00:00,14.1,23.0,118.4,,,
2253,CT3,2018-04-05 06:00:00,7.0,13.0,19.2,,,
2254,CT2,2018-04-05 06:00:00,11.0,,,,,
2255,BX9,2018-04-05 06:00:00,5.9,,,,,
2256,BX1,2018-04-05 06:00:00,,,13.2,,,
2257,TH4,2018-04-05 06:00:00,6.5,18.6,58.1,,,
2258,ST5,2018-04-05 06:00:00,2.0,10.0,16.9,,,
2259,RB7,2018-04-05 06:00:00,10.0,5.0,24.8,,,
2260,TD5,2018-04-05 06:00:00,1.4,,,,,
2261,CD1,2018-04-05 07:00:00,6.8,10.4,54.2,,,
2262,BL0,2018-04-05 07:00:00,0.9,6.5,24.5,,,
2263,GR4,2018-04-05 07:00:00,4.7,6.3,12.1,,,
2264,MY7,2018-04-05 07:00:00,9.8,26.9,,,,
2265,HV1,2018-04-05 07:00:00,0.1,9.0,42.6,,,
2266,GN3,2018-04-05 07:00:00,,9.4,31.0,,,
2267,GR9,2018-04-05 07:00:00,6.6,9.5,42.9,,,
2268,LW2,2018-04-05 07:00:00,7.2,9.5,22.6,,,
2269,GN0,2018-04-05 07:00:00,-0.1,5.9,15.2,,,
2270,KF1,2018-04-05 07:00:00,2.5,5.9,,,,
2271,CD9,2018-04-05 07:00:00,9.1,18.4,128.0,,,
2272,CT3,2018-04-05 07:00:00,3.0,9.4,18.5,,,
2273,CT2,2018-04-05 07:00:00,8.0,,,,,
2274,BX9,2018-04-05 07:00:00,5.0,,,,,
2275,BX1,2018-04-05 07:00:00,,4.5,12.2,,,
2276,TH4,2018-04-05 07:00:00,8.7,25.9,71.6,,,
2277,ST5,2018-04-05 07:00:00,2.0,11.0,24.4,,,
2278,RB7,2018-04-05 07:00:00,11.0,5.6,20.4,,,
2279,TD5,2018-04-05 07:00:00,5.3,,,,,
2280,CD1,2018-04-05 08:00:00,8.5,11.8,56.6,,,
2281,BL0,2018-04-05 08:00:00,6.5,11.6,26.0,,,
2282,GR4,2018-04-05 08:00:00,5.2,3.8,11.6,,,
2283,MY7,2018-04-05 08:00:00,15.1,28.6,,,,
2284,HV1,2018-04-05 08:00:00,4.3,11.7,39.3,,,
2285,GN3,2018-04-05 08:00:00,6.3,9.9,40.0,,,
2286,GR9,2018-04-05 08:00:00,,13.1,49.0,,,
2287,LW2,2018-04-05 08:00:00,7.8,11.7,23.1,,,
2288,GN0,2018-04-05 08:00:00,0.8,6.6,15.6,,,
2289,KF1,2018-04-05 08:00:00,3.0,5.5,,,,
2290,CD9,2018-04-05 08:00:00,20.2,30.4,133.6,,,
2291,CT3,2018-04-05 08:00:00,-5.0,14.8,16.0,,,
2292,CT2,2018-04-05 08:00:00,11.0,,,,,
2293,BX9,2018-04-05 08:00:00,7.1,,,,,
2294,BX1,2018-04-05 08:00:00,,2.4,13.2,,,
2295,TH4,2018-04-05 08:00:00,6.7,21.1,83.6,,,
2296,ST5,2018-04-05 08:00:00,4.0,13.0,21.4,,,
2297,RB7,2018-04-05 08:00:00,8.0,5.4,18.3,,,
2298,TD5,2018-04-05 08:00:00,8.0,,,,,
2299,CD1,2018-04-05 09:00:00,9.2,14.5,59.0,,,
2300,BL0,2018-04-05 09:00:00,10.2,10.9,27.5,,,
2301,GR4,2018-04-05 09:00:00,5.9,8.6,12.6,,,
2302,MY7,2018-04-05 09:00:00,13.9,25.5,,,,
2303,HV1,2018-04-05 09:00:00,7.8,13.7,39.0,,,
2304,GN3,2018-04-05 09:00:00,,11.9,34.2,,,
2305,GR9,2018-04-05 09:00:00,8.2,14.5,45.9,,,
2306,LW2,2018-04-05 09:00:00,17.1,15.5,25.4,,,
2307,GN0,2018-04-05 09:00:00,5.3,8.5,20.7,,,
2308,KF1,2018-04-05 09:00:00,3.7,6.7,,,,
2309,CD9,2018-04-05 09:00:00,13.3,24.6,130.6,,,
2310,CT3,2018-04-05 09:00:00,-9.0,15.0,20.2,,,
2311,CT2,2018-04-05 09:00:00,9.0,,,,,
2312,BX9,2018-04-05 09:00:00,7.4,,,,,
2313,BX1,2018-04-05 09:00:00,,2.1,15.6,,,
2314,TH4,2018-04-05 09:00:00,9.3,19.9,76.0,,,
2315,ST5,2018-04-05 09:00:00,6.0,12.0,28.4,,,
2316,RB7,2018-04-05 09:00:00,8.0,9.4,24.5,,,
2317,TD5,2018-04-05 09:00:00,5.0,,,,,
2318,CD1,2018-04-05 10:00:00,11.4,12.2,64.6,,,
2319,BL0,2018-04-05 10:00:00,6.2,10.2,31.2,,,
2320,GR4,2018-04-05 10:00:00,5.8,8.9,11.0,,,
2321,MY7,2018-04-05 10:00:00,13.4,28.6,,,,
2322,HV1,2018-04-05 10:00:00,6.5,11.6,37.5,,,
2323,GN3,2018-04-05 10:00:00,6.5,11.4,29.5,,,
2324,GR9,2018-04-05 10:00:00,7.4,15.3,31.8,,,
2325,LW2,2018-04-05 10:00:00,12.0,21.7,27.3,,,
2326,GN0,2018-04-05 10:00:00,7.0,6.5,22.2,,,
2327,KF1,2018-04-05 10:00:00,3.3,6.0,,,,
2328,CD9,2018-04-05 10:00:00,10.8,18.1,119.9,,,
2329,CT3,2018-04-05 10:00:00,-3.0,6.0,16.3,,,
2330,CT2,2018-04-05 10:00:00,9.0,,,,,
2331,BX9,2018-04-05 10:00:00,9.4,,,,,
2332,BX1,2018-04-05 10:00:00,,4.4,14.6,,,
2333,TH4,2018-04-05 10:00:00,8.3,16.1,58.8,,,
2334,ST5,2018-04-05 10:00:00,10.0,12.0,18.2,,,
2335,RB7,2018-04-05 10:00:00,10.0,10.4,28.6,,,
2336,TD5,2018-04-05 10:00:00,4.8,,,,,
2337,CD1,2018-04-05 11:00:00,10.8,12.3,55.5,,,
2338,BL0,2018-04-05 11:00:00,7.2,10.7,30.8,,,
2339,GR4,2018-04-05 11:00:00,2.7,8.8,15.1,,,
2340,MY7,2018-04-05 11:00:00,12.3,22.1,,,,
2341,HV1,2018-04-05 11:00:00,12.9,16.4,37.3,,,
2342,GN3,2018-04-05 11:00:00,7.0,9.4,30.6,,,
2343,GR9,2018-04-05 11:00:00,6.8,14.1,32.8,,,
2344,LW2,2018-04-05 11:00:00,10.8,17.8,31.1,,,
2345,GN0,2018-04-05 11:00:00,8.5,6.2,22.3,,,
2346,KF1,2018-04-05 11:00:00,4.3,6.8,,,,
2347,CD9,2018-04-05 11:00:00,13.1,18.7,103.6,,,
2348,CT3,2018-04-05 11:00:00,0.0,11.0,16.6,,,
2349,CT2,2018-04-05 11:00:00,12.0,,,,,
2350,BX9,2018-04-05 11:00:00,9.0,,,,,
2351,BX1,2018-04-05 11:00:00,,3.8,21.3,,,
2352,TH4,2018-04-05 11:00:00,6.9,16.3,57.5,,,
2353,ST5,2018-04-05 11:00:00,7.0,12.0,20.7,,,
2354,RB7,2018-04-05 11:00:00,12.0,10.6,27.1,,,
2355,TD5,2018-04-05 11:00:00,3.9,,,,,
2356,CD1,2018-04-05 12:00:00,8.5,14.9,61.8,,,
2357,BL0,2018-04-05 12:00:00,4.8,10.3,30.2,,,
2358,GR4,2018-04-05 12:00:00,5.7,10.6,15.9,,,
2359,MY7,2018-04-05 12:00:00,11.4,20.0,,,,
2360,HV1,2018-04-05 12:00:00,4.4,8.5,40.1,,,
2361,GN3,2018-04-05 12:00:00,6.9,11.5,39.5,,,
2362,GR9,2018-04-05 12:00:00,4.8,9.6,33.7,,,
2363,LW2,2018-04-05 12:00:00,9.7,16.1,32.5,,,
2364,GN0,2018-04-05 12:00:00,7.6,6.9,20.9,,,
2365,KF1,2018-04-05 12:00:00,4.5,6.7,,,,
2366,CD9,2018-04-05 12:00:00,14.5,19.1,99.6,,,
2367,CT3,2018-04-05 12:00:00,-2.0,10.0,16.5,,,
2368,CT2,2018-04-05 12:00:00,10.0,,,,,
2369,BX9,2018-04-05 12:00:00,12.2,,,,,
2370,BX1,2018-04-05 12:00:00,,13.2,25.3,,,
2371,TH4,2018-04-05 12:00:00,9.0,18.1,55.6,,,
2372,ST5,2018-04-05 12:00:00,6.0,8.0,21.1,,,
2373,RB7,2018-04-05 12:00:00,13.0,11.0,25.2,,,
2374,TD5,2018-04-05 12:00:00,3.8,,,,,
2375,CD1,2018-04-05 13:00:00,6.9,11.2,54.1,,,
2376,BL0,2018-04-05 13:00:00,5.7,9.8,36.3,,,
2377,GR4,2018-04-05 13:00:00,15.3,6.6,15.5,,,
2378,MY7,2018-04-05 13:00:00,11.1,14.3,,,,
2379,HV1,2018-04-05 13:00:00,10.3,16.6,44.8,,,
2380,GN3,2018-04-05 13:00:00,6.4,10.2,38.5,,,
2381,GR9,2018-04-05 13:00:00,5.7,11.2,30.6,,,
