stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
MY7,2018-04-04 10:00:00,14.3,22.5,,,,
HV1,2018-04-04 10:00:00,2.0,11.9,26.8,,,
GN3,2018-04-04 10:00:00,7.0,14.4,23.2,,,
GR9,2018-04-04 10:00:00,4.0,15.0,34.0,,,
LW2,2018-04-04 10:00:00,14.0,21.7,30.1,,,
GN0,2018-04-04 10:00:00,5.2,11.9,18.6,,,
KF1,2018-04-04 10:00:00,6.0,8.8,,,,
CD9,2018-04-04 10:00:00,12.7,16.5,105.7,,,
CT3,2018-04-04 10:00:00,8.0,16.6,18.8,,,
CT2,2018-04-04 10:00:00,14.0,,,,,
BX9,2018-04-04 10:00:00,6.9,,,,,
BX1,2018-04-04 10:00:00,,8.7,11.5,,,
TH4,2018-04-04 10:00:00,11.6,19.9,50.8,,,
ST5,2018-04-04 10:00:00,7.0,15.0,12.5,,,
RB7,2018-04-04 10:00:00,15.0,19.0,26.0,,,
TD5,2018-04-04 10:00:00,8.1,,,,,
CD1,2018-04-04 11:00:00,10.4,13.5,49.1,,,
BL0,2018-04-04 11:00:00,4.2,9.2,26.8,,,
GR4,2018-04-04 11:00:00,5.3,9.9,10.4,,,
MY7,2018-04-04 11:00:00,13.3,22.8,,,,
HV1,2018-04-04 11:00:00,4.5,9.5,23.0,,,
GN3,2018-04-04 11:00:00,6.3,10.2,27.4,,,
GR9,2018-04-04 11:00:00,6.4,12.7,32.2,,,
LW2,2018-04-04 11:00:00,12.1,15.8,34.8,,,
GN0,2018-04-04 11:00:00,5.2,32.7,21.2,,,
KF1,2018-04-04 11:00:00,5.0,6.9,,,,
CD9,2018-04-04 11:00:00,9.7,13.8,87.9,,,
CT3,2018-04-04 11:00:00,10.0,13.2,21.5,,,
CT2,2018-04-04 11:00:00,12.0,,,,,
BX9,2018-04-04 11:00:00,8.5,,,,,
BX1,2018-04-04 11:00:00,,6.5,9.9,,,
TH4,2018-04-04 11:00:00,7.8,19.6,35.5,,,
ST5,2018-04-04 11:00:00,7.0,8.0,9.9,,,
RB7,2018-04-04 11:00:00,11.0,17.8,24.8,,,
TD5,2018-04-04 11:00:00,5.5,,,,,
CD1,2018-04-04 12:00:00,9.3,9.9,34.2,,,
BL0,2018-04-04 12:00:00,5.2,8.2,27.3,,,
GR4,2018-04-04 12:00:00,4.1,9.5,8.4,,,
MY7,2018-04-04 12:00:00,15.3,18.5,,,,
HV1,2018-04-04 12:00:00,2.5,6.6,28.1,,,
GN3,2018-04-04 12:00:00,5.0,9.6,21.1,,,
GR9,2018-04-04 12:00:00,3.2,7.0,18.6,,,
LW2,2018-04-04 12:00:00,9.6,17.4,36.7,,,
GN0,2018-04-04 12:00:00,9.9,7.8,15.9,,,
KF1,2018-04-04 12:00:00,4.4,5.9,,,,
CD9,2018-04-04 12:00:00,11.3,12.9,85.8,,,
CT3,2018-04-04 12:00:00,7.0,7.2,19.5,,,
CT2,2018-04-04 12:00:00,10.0,,,,,
BX9,2018-04-04 12:00:00,7.3,,,,,
BX1,2018-04-04 12:00:00,,2.3,6.8,,,
TH4,2018-04-04 12:00:00,8.1,14.5,36.4,,,
ST5,2018-04-04 12:00:00,5.0,6.0,9.3,,,
RB7,2018-04-04 12:00:00,14.0,12.4,21.8,,,
TD5,2018-04-04 12:00:00,5.8,,,,,
CD1,2018-04-04 13:00:00,3.2,5.9,14.2,,,
BL0,2018-04-04 13:00:00,0.0,5.1,46.3,,,
GR4,2018-04-04 13:00:00,4.3,6.1,8.1,,,
MY7,2018-04-04 13:00:00,8.2,9.9,,,,
HV1,2018-04-04 13:00:00,5.6,7.5,23.2,,,
GN3,2018-04-04 13:00:00,3.9,7.1,20.6,,,
GR9,2018-04-04 13:00:00,2.3,5.9,14.6,,,
LW2,2018-04-04 13:00:00,7.7,13.2,45.6,,,
GN0,2018-04-04 13:00:00,3.6,4.6,19.2,,,
KF1,2018-04-04 13:00:00,1.7,2.6,,,,
CD9,2018-04-04 13:00:00,8.7,9.6,46.5,,,
CT3,2018-04-04 13:00:00,4.0,14.8,24.9,,,
CT2,2018-04-04 13:00:00,8.0,,,,,
BX9,2018-04-04 13:00:00,6.8,,,,,
BX1,2018-04-04 13:00:00,,0.0,6.2,,,
TH4,2018-04-04 13:00:00,6.9,11.2,34.0,,,
ST5,2018-04-04 13:00:00,3.0,5.0,6.9,,,
RB7,2018-04-04 13:00:00,11.0,8.4,15.5,,,
TD5,2018-04-04 13:00:00,1.5,,,,,
CD1,2018-04-04 14:00:00,3.9,0.7,11.0,,,
BL0,2018-04-04 14:00:00,0.4,5.4,65.6,,,
GR4,2018-04-04 14:00:00,4.3,1.9,6.3,,,
MY7,2018-04-04 14:00:00,7.4,9.4,,,,
HV1,2018-04-04 14:00:00,5.5,6.4,14.9,,,
GN3,2018-04-04 14:00:00,4.9,6.7,19.0,,,
GR9,2018-04-04 14:00:00,1.6,5.1,13.0,,,
LW2,2018-04-04 14:00:00,7.5,12.8,42.3,,,
GN0,2018-04-04 14:00:00,5.0,4.2,17.5,,,
KF1,2018-04-04 14:00:00,1.4,2.5,,,,
CD9,2018-04-04 14:00:00,4.2,6.1,38.8,,,
CT3,2018-04-04 14:00:00,4.0,7.2,19.9,,,
CT2,2018-04-04 14:00:00,7.0,,,,,
BX9,2018-04-04 14:00:00,4.2,,,,,
BX1,2018-04-04 14:00:00,,-0.4,6.4,,,
TH4,2018-04-04 14:00:00,2.8,11.3,31.0,,,
ST5,2018-04-04 14:00:00,4.0,4.0,5.2,,,
RB7,2018-04-04 14:00:00,7.0,4.8,8.4,,,
TD5,2018-04-04 14:00:00,1.6,,,,,
CD1,2018-04-04 15:00:00,2.2,3.4,7.6,,,
BL0,2018-04-04 15:00:00,0.0,3.7,51.1,,,
GR4,2018-04-04 15:00:00,,4.9,2.8,,,
MY7,2018-04-04 15:00:00,3.3,9.1,,,,
HV1,2018-04-04 15:00:00,4.2,6.3,15.9,,,
GN3,2018-04-04 15:00:00,3.1,4.5,14.8,,,
GR9,2018-04-04 15:00:00,1.2,5.2,9.3,,,
LW2,2018-04-04 15:00:00,5.7,9.2,35.8,,,
GN0,2018-04-04 15:00:00,1.4,3.9,13.5,,,
KF1,2018-04-04 15:00:00,1.3,2.2,,,,
CD9,2018-04-04 15:00:00,2.7,4.7,36.3,,,
CT3,2018-04-04 15:00:00,2.0,8.4,16.7,,,
CT2,2018-04-04 15:00:00,6.0,,,,,
BX9,2018-04-04 15:00:00,3.9,,,,,
BX1,2018-04-04 15:00:00,,-2.3,1.9,,,
TH4,2018-04-04 15:00:00,1.9,13.3,28.3,,,
ST5,2018-04-04 15:00:00,9.0,6.0,4.7,,,
RB7,2018-04-04 15:00:00,2.0,4.0,7.6,,,
TD5,2018-04-04 15:00:00,2.9,,,,,
CD1,2018-04-04 16:00:00,3.6,5.5,7.3,,,
BL0,2018-04-04 16:00:00,0.0,4.9,55.5,,,
GR4,2018-04-04 16:00:00,,,3.7,,,
MY7,2018-04-04 16:00:00,3.8,5.9,,,,
HV1,2018-04-04 16:00:00,1.2,2.7,15.5,,,
GN3,2018-04-04 16:00:00,1.0,4.5,13.4,,,
GR9,2018-04-04 16:00:00,-0.2,4.7,9.8,,,
LW2,2018-04-04 16:00:00,4.0,6.8,27.6,,,
GN0,2018-04-04 16:00:00,4.1,2.6,11.8,,,
KF1,2018-04-04 16:00:00,1.8,2.5,,,,
CD9,2018-04-04 16:00:00,4.3,5.5,23.5,,,
CT3,2018-04-04 16:00:00,-1.0,6.8,12.9,,,
CT2,2018-04-04 16:00:00,6.0,,,,,
BX9,2018-04-04 16:00:00,3.6,,,,,
BX1,2018-04-04 16:00:00,,1.1,2.6,,,
TH4,2018-04-04 16:00:00,2.5,10.5,25.1,,,
ST5,2018-04-04 16:00:00,6.0,8.0,4.7,,,
RB7,2018-04-04 16:00:00,12.0,7.4,7.3,,,
TD5,2018-04-04 16:00:00,3.4,,,,,
CD1,2018-04-04 17:00:00,1.0,4.2,6.6,,,
BL0,2018-04-04 17:00:00,0.9,4.5,39.6,,,
GR4,2018-04-04 17:00:00,,,6.8,,,
MY7,2018-04-04 17:00:00,1.7,4.5,,,,
HV1,2018-04-04 17:00:00,10.3,12.4,8.0,,,
GN3,2018-04-04 17:00:00,1.0,4.4,9.2,,,
GR9,2018-04-04 17:00:00,0.0,4.5,10.4,,,
LW2,2018-04-04 17:00:00,3.7,7.4,13.2,,,
GN0,2018-04-04 17:00:00,4.7,3.3,9.2,,,
KF1,2018-04-04 17:00:00,1.7,2.5,,,,
CD9,2018-04-04 17:00:00,4.8,5.0,11.0,,,
CT3,2018-04-04 17:00:00,-1.0,9.2,9.9,,,
CT2,2018-04-04 17:00:00,5.0,,,,,
BX9,2018-04-04 17:00:00,5.6,,,,,
BX1,2018-04-04 17:00:00,,1.5,0.5,,,
TH4,2018-04-04 17:00:00,-0.2,8.7,12.4,,,
ST5,2018-04-04 17:00:00,2.0,8.0,5.2,,,
RB7,2018-04-04 17:00:00,9.0,6.6,7.6,,,
TD5,2018-04-04 17:00:00,3.5,,,,,
CD1,2018-04-04 18:00:00,4.1,2.6,8.9,,,
BL0,2018-04-04 18:00:00,0.0,2.1,24.7,,,
GR4,2018-04-04 18:00:00,9.9,,2.7,,,
MY7,2018-04-04 18:00:00,2.2,4.6,,,,
HV1,2018-04-04 18:00:00,2.2,2.9,6.4,,,
GN3,2018-04-04 18:00:00,1.8,4.8,8.5,,,
GR9,2018-04-04 18:00:00,-0.8,3.5,9.9,,,
LW2,2018-04-04 18:00:00,-0.9,3.9,13.7,,,
GN0,2018-04-04 18:00:00,4.3,3.4,9.4,,,
KF1,2018-04-04 18:00:00,1.8,2.5,,,,
CD9,2018-04-04 18:00:00,3.6,4.2,11.2,,,
CT3,2018-04-04 18:00:00,0.0,7.2,9.3,,,
CT2,2018-04-04 18:00:00,6.0,,,,,
BX9,2018-04-04 18:00:00,2.5,,,,,
BX1,2018-04-04 18:00:00,,2.9,-1.0,,,
TH4,2018-04-04 18:00:00,1.7,8.3,15.8,,,
ST5,2018-04-04 18:00:00,3.0,5.0,3.4,,,
RB7,2018-04-04 18:00:00,7.0,6.6,7.6,,,
TD5,2018-04-04 18:00:00,2.8,,,,,
CD1,2018-04-04 19:00:00,1.7,3.2,14.3,,,
BL0,2018-04-04 19:00:00,1.8,3.7,29.8,,,
GR4,2018-04-04 19:00:00,7.9,,2.5,,,
MY7,2018-04-04 19:00:00,3.0,2.4,,,,
HV1,2018-04-04 19:00:00,4.1,4.0,5.3,,,
GN3,2018-04-04 19:00:00,3.3,4.1,9.0,,,
GR9,2018-04-04 19:00:00,1.9,3.7,11.3,,,
LW2,2018-04-04 19:00:00,-2.7,3.6,16.9,,,
GN0,2018-04-04 19:00:00,1.9,3.2,8.5,,,
KF1,2018-04-04 19:00:00,1.7,2.1,,,,
CD9,2018-04-04 19:00:00,4.8,4.7,12.2,,,
CT3,2018-04-04 19:00:00,45.0,7.4,14.1,,,
CT2,2018-04-04 19:00:00,7.0,,,,,
BX9,2018-04-04 19:00:00,4.4,,,,,
BX1,2018-04-04 19:00:00,,1.0,1.4,,,
TH4,2018-04-04 19:00:00,1.1,6.9,22.6,,,
ST5,2018-04-04 19:00:00,2.0,6.0,4.0,,,
RB7,2018-04-04 19:00:00,6.0,5.0,5.8,,,
TD5,2018-04-04 19:00:00,2.7,,,,,
CD1,2018-04-04 20:00:00,2.5,6.0,19.8,,,
BL0,2018-04-04 20:00:00,1.0,3.7,33.7,,,
GR4,2018-04-04 20:00:00,7.9,,3.6,,,
MY7,2018-04-04 20:00:00,3.7,4.1,,,,
HV1,2018-04-04 20:00:00,0.8,1.9,9.4,,,
GN3,2018-04-04 20:00:00,2.3,5.7,20.6,,,
GR9,2018-04-04 20:00:00,0.9,3.7,13.2,,,
LW2,2018-04-04 20:00:00,1.8,8.7,24.4,,,
GN0,2018-04-04 20:00:00,5.7,3.8,20.4,,,
KF1,2018-04-04 20:00:00,2.2,2.9,,,,
CD9,2018-04-04 20:00:00,3.9,4.4,17.1,,,
CT3,2018-04-04 20:00:00,0.0,6.2,19.8,,,
CT2,2018-04-04 20:00:00,5.0,,,,,
BX9,2018-04-04 20:00:00,3.5,,,,,
BX1,2018-04-04 20:00:00,,1.8,6.0,,,
TH4,2018-04-04 20:00:00,2.6,8.5,31.0,,,
ST5,2018-04-04 20:00:00,2.0,8.0,7.4,,,
RB7,2018-04-04 20:00:00,6.0,5.8,11.7,,,
TD5,2018-04-04 20:00:00,3.2,,,,,
CD1,2018-04-04 21:00:00,6.4,6.3,52.5,,,
BL0,2018-04-04 21:00:00,0.0,1.7,37.5,,,
GR4,2018-04-04 21:00:00,8.8,,8.4,,,
MY7,2018-04-04 21:00:00,3.7,3.7,,,,
HV1,2018-04-04 21:00:00,6.8,11.0,13.5,,,
GN3,2018-04-04 21:00:00,4.0,5.7,30.0,,,
GR9,2018-04-04 21:00:00,0.0,2.5,23.9,,,
LW2,2018-04-04 21:00:00,3.7,8.4,29.1,,,
GN0,2018-04-04 21:00:00,5.3,5.3,40.0,,,
KF1,2018-04-04 21:00:00,2.3,3.5,,,,
CD9,2018-04-04 21:00:00,3.3,4.0,27.9,,,
CT3,2018-04-04 21:00:00,6.0,6.2,29.6,,,
CT2,2018-04-04 21:00:00,5.0,,,,,
BX9,2018-04-04 21:00:00,4.0,,,,,
BX1,2018-04-04 21:00:00,,2.9,12.9,,,
TH4,2018-04-04 21:00:00,3.9,15.8,63.1,,,
ST5,2018-04-04 21:00:00,3.0,19.0,17.6,,,
RB7,2018-04-04 21:00:00,6.0,4.4,22.0,,,
TD5,2018-04-04 21:00:00,5.4,,,,,
CD1,2018-04-04 22:00:00,6.7,11.6,66.3,,,
BL0,2018-04-04 22:00:00,1.5,5.7,54.5,,,
GR4,2018-04-04 22:00:00,1.9,,13.2,,,
MY7,2018-04-04 22:00:00,4.5,6.8,,,,
HV1,2018-04-04 22:00:00,3.0,6.9,19.8,,,
GN3,2018-04-04 22:00:00,3.9,4.8,40.0,,,
GR9,2018-04-04 22:00:00,3.0,7.7,29.3,,,
LW2,2018-04-04 22:00:00,7.6,12.4,51.6,,,
GN0,2018-04-04 22:00:00,7.3,5.3,56.8,,,
KF1,2018-04-04 22:00:00,2.8,5.5,,,,
CD9,2018-04-04 22:00:00,5.9,6.9,50.7,,,
CT3,2018-04-04 22:00:00,5.0,12.6,45.5,,,
CT2,2018-04-04 22:00:00,7.0,,,,,
BX9,2018-04-04 22:00:00,4.0,,,,,
BX1,2018-04-04 22:00:00,,4.2,19.6,,,
TH4,2018-04-04 22:00:00,6.9,24.2,76.8,,,
ST5,2018-04-04 22:00:00,4.0,18.0,36.5,,,
RB7,2018-04-04 22:00:00,8.0,3.8,37.6,,,
TD5,2018-04-04 22:00:00,6.4,,,,,
CD1,2018-04-04 23:00:00,4.7,9.6,65.8,,,
BL0,2018-04-04 23:00:00,3.6,7.8,52.6,,,
GR4,2018-04-04 23:00:00,1.1,7.3,14.7,,,
MY7,2018-04-04 23:00:00,4.1,5.3,,,,
HV1,2018-04-04 23:00:00,0.9,3.3,14.6,,,
GN3,2018-04-04 23:00:00,5.7,10.7,34.2,,,
GR9,2018-04-04 23:00:00,1.2,7.2,29.7,,,
LW2,2018-04-04 23:00:00,6.7,10.9,40.4,,,
GN0,2018-04-04 23:00:00,5.5,8.1,53.9,,,
KF1,2018-04-04 23:00:00,2.9,11.0,,,,
CD9,2018-04-04 23:00:00,7.3,9.6,45.4,,,
CT3,2018-04-04 23:00:00,7.0,20.4,41.3,,,
CT2,2018-04-04 23:00:00,10.0,,,,,
BX9,2018-04-04 23:00:00,4.3,,,,,
BX1,2018-04-04 23:00:00,,5.8,19.1,,,
TH4,2018-04-04 23:00:00,8.0,23.7,65.2,,,
ST5,2018-04-04 23:00:00,3.0,14.0,25.1,,,
RB7,2018-04-04 23:00:00,10.0,10.2,31.6,,,
TD5,2018-04-04 23:00:00,2.9,,,,,
CD1,2018-04-05 00:00:00,5.2,11.6,59.6,,,
BL0,2018-04-05 00:00:00,1.6,8.5,49.7,,,
GR4,2018-04-05 00:00:00,0.6,6.7,14.7,,,
MY7,2018-04-05 00:00:00,2.6,6.5,,,,
HV1,2018-04-05 00:00:00,4.1,9.1,12.2,,,
GN3,2018-04-05 00:00:00,2.5,7.7,33.7,,,
GR9,2018-04-05 00:00:00,4.7,6.0,22.8,,,
LW2,2018-04-05 00:00:00,7.1,12.4,39.9,,,
GN0,2018-04-05 00:00:00,5.5,9.6,54.8,,,
KF1,2018-04-05 00:00:00,2.4,7.5,,,,
CD9,2018-04-05 00:00:00,8.6,10.8,41.3,,,
CT3,2018-04-05 00:00:00,9.0,17.8,32.1,,,
CT2,2018-04-05 00:00:00,9.0,,,,,
BX9,2018-04-05 00:00:00,5.6,,,,,
BX1,2018-04-05 00:00:00,,5.9,24.8,,,
TH4,2018-04-05 00:00:00,6.5,22.4,62.8,,,
ST5,2018-04-05 00:00:00,3.0,11.0,17.8,,,
RB7,2018-04-05 00:00:00,10.0,6.2,29.8,,,
TD5,2018-04-05 00:00:00,1.7,,,,,
CD1,2018-04-05 01:00:00,7.4,8.1,44.8,,,
BL0,2018-04-05 01:00:00,0.0,6.9,47.6,,,
GR4,2018-04-05 01:00:00,-0.9,5.9,14.8,,,
MY7,2018-04-05 01:00:00,3.0,11.3,,,,
HV1,2018-04-05 01:00:00,-1.1,4.4,16.1,,,
GN3,2018-04-05 01:00:00,3.9,9.1,38.9,,,
GR9,2018-04-05 01:00:00,1.7,5.7,20.6,,,
LW2,2018-04-05 01:00:00,11.3,12.0,51.1,,,
GN0,2018-04-05 01:00:00,7.0,7.6,54.6,,,
KF1,2018-04-05 01:00:00,2.3,5.7,,,,
CD9,2018-04-05 01:00:00,5.8,9.2,53.2,,,
CT3,2018-04-05 01:00:00,22.0,13.8,25.3,,,
CT2,2018-04-05 01:00:00,6.0,,,,,
BX9,2018-04-05 01:00:00,4.9,,,,,
BX1,2018-04-05 01:00:00,,5.9,13.7,,,
TH4,2018-04-05 01:00:00,6.9,27.6,58.2,,,
ST5,2018-04-05 01:00:00,3.0,31.0,20.6,,,
RB7,2018-04-05 01:00:00,7.0,4.8,21.2,,,
TD5,2018-04-05 01:00:00,5.8,,,,,
CD1,2018-04-05 02:00:00,6.6,12.1,39.7,,,
BL0,2018-04-05 02:00:00,0.2,7.1,35.0,,,
GR4,2018-04-05 02:00:00,0.0,6.4,14.9,,,
MY7,2018-04-05 02:00:00,1.5,12.8,,,,
HV1,2018-04-05 02:00:00,0.8,6.4,17.9,,,
GN3,2018-04-05 02:00:00,3.7,7.7,29.0,,,
GR9,2018-04-05 02:00:00,0.4,5.3,22.6,,,
LW2,2018-04-05 02:00:00,10.8,22.2,49.7,,,
GN0,2018-04-05 02:00:00,7.2,8.7,39.3,,,
KF1,2018-04-05 02:00:00,3.0,12.1,,,,
CD9,2018-04-05 02:00:00,7.5,13.2,58.3,,,
CT3,2018-04-05 02:00:00,22.0,29.6,23.4,,,
CT2,2018-04-05 02:00:00,7.0,,,,,
BX9,2018-04-05 02:00:00,3.8,,,,,
BX1,2018-04-05 02:00:00,,5.2,11.9,,,
TH4,2018-04-05 02:00:00,1.4,28.1,57.6,,,
ST5,2018-04-05 02:00:00,2.0,19.0,16.2,,,
RB7,2018-04-05 02:00:00,27.0,3.6,18.5,,,
TD5,2018-04-05 02:00:00,3.2,,,,,
CD1,2018-04-05 03:00:00,5.5,10.1,37.9,,,
BL0,2018-04-05 03:00:00,1.8,8.5,29.1,,,
GR4,2018-04-05 03:00:00,1.4,6.3,20.6,,,
MY7,2018-04-05 03:00:00,10.1,14.8,,,,
HV1,2018-04-05 03:00:00,3.0,7.2,24.2,,,
GN3,2018-04-05 03:00:00,3.7,7.5,30.0,,,
GR9,2018-04-05 03:00:00,1.1,6.6,30.3,,,
LW2,2018-04-05 03:00:00,14.4,17.3,45.5,,,
GN0,2018-04-05 03:00:00,4.5,8.2,33.7,,,
KF1,2018-04-05 03:00:00,2.3,7.2,,,,
CD9,2018-04-05 03:00:00,13.7,19.9,86.5,,,
CT3,2018-04-05 03:00:00,26.0,20.6,35.0,,,
CT2,2018-04-05 03:00:00,8.0,,,,,
BX9,2018-04-05 03:00:00,7.1,,,,,
BX1,2018-04-05 03:00:00,,3.7,22.0,,,
TH4,2018-04-05 03:00:00,7.4,21.4,51.6,,,
ST5,2018-04-05 03:00:00,4.0,13.0,16.8,,,
RB7,2018-04-05 03:00:00,7.0,5.8,24.5,,,
TD5,2018-04-05 03:00:00,0.0,,,,,
CD1,2018-04-05 04:00:00,7.6,9.4,50.6,,,
BL0,2018-04-05 04:00:00,0.2,6.2,29.5,,,
GR4,2018-04-05 04:00:00,1.0,5.9,15.9,,,
MY7,2018-04-05 04:00:00,10.8,21.3,,,,
HV1,2018-04-05 04:00:00,6.6,17.6,34.6,,,
GN3,2018-04-05 04:00:00,5.7,8.6,27.9,,,
GR9,2018-04-05 04:00:00,1.9,10.2,27.9,,,
LW2,2018-04-05 04:00:00,23.2,16.0,47.4,,,
GN0,2018-04-05 04:00:00,17.6,13.9,68.2,,,
KF1,2018-04-05 04:00:00,2.2,6.5,,,,
CD9,2018-04-05 04:00:00,5.6,11.2,75.9,,,
CT3,2018-04-05 04:00:00,16.0,16.0,28.1,,,
CT2,2018-04-05 04:00:00,10.0,,,,,
BX9,2018-04-05 04:00:00,3.7,,,,,
BX1,2018-04-05 04:00:00,,5.1,15.1,,,
TH4,2018-04-05 04:00:00,6.8,20.0,65.0,,,
ST5,2018-04-05 04:00:00,2.0,21.0,22.4,,,
RB7,2018-04-05 04:00:00,6.0,7.6,20.4,,,
TD5,2018-04-05 04:00:00,1.2,,,,,
CD1,2018-04-05 05:00:00,4.2,14.9,49.4,,,
BL0,2018-04-05 05:00:00,3.3,12.7,24.1,,,
GR4,2018-04-05 05:00:00,2.3,5.7,11.4,,,
MY7,2018-04-05 05:00:00,10.5,25.9,,,,
HV1,2018-04-05 05:00:00,6.1,13.0,39.5,,,
GN3,2018-04-05 05:00:00,6.1,10.8,33.6,,,
GR9,2018-04-05 05:00:00,7.1,12.5,39.0,,,
LW2,2018-04-05 05:00:00,9.5,3.4,46.0,,,
GN0,2018-04-05 05:00:00,8.6,9.1,43.5,,,
KF1,2018-04-05 05:00:00,2.6,7.5,,,,
CD9,2018-04-05 05:00:00,13.0,19.4,127.2,,,
CT3,2018-04-05 05:00:00,17.0,15.8,22.1,,,
CT2,2018-04-05 05:00:00,11.0,,,,,
BX9,2018-04-05 05:00:00,3.8,,,,,
BX1,2018-04-05 05:00:00,,,14.6,,,
TH4,2018-04-05 05:00:00,8.1,23.4,66.6,,,
ST5,2018-04-05 05:00:00,1.0,6.0,16.5,,,
RB7,2018-04-05 05:00:00,8.0,6.0,30.5,,,
TD5,2018-04-05 05:00:00,3.6,,,,,
CD1,2018-04-05 06:00:00,7.7,19.4,55.7,,,
BL0,2018-04-05 06:00:00,4.3,8.7,23.7,,,
GR4,2018-04-05 06:00:00,3.6,7.2,11.0,,,
MY7,2018-04-05 06:00:00,13.9,25.1,,,,
HV1,2018-04-05 06:00:00,4.1,12.1,41.8,,,
GN3,2018-04-05 06:00:00,4.9,8.9,32.1,,,
GR9,2018-04-05 06:00:00,7.1,12.4,33.2,,,
LW2,2018-04-05 06:00:00,8.5,9.0,31.0,,,
GN0,2018-04-05 06:00:00,8.0,11.0,17.0,,,
KF1,2018-04-05 06:00:00,2.5,7.7,,,,
CD9,2018-04-05 06:00:00,14.1,23.0,118.4,,,
CT3,2018-04-05 06:00:00,7.0,13.0,19.2,,,
CT2,2018-04-05 06:00:00,11.0,,,,,
BX9,2018-04-05 06:00:00,5.9,,,,,
BX1,2018-04-05 06:00:00,,,13.2,,,
TH4,2018-04-05 06:00:00,6.5,18.6,58.1,,,
ST5,2018-04-05 06:00:00,2.0,10.0,16.9,,,
RB7,2018-04-05 06:00:00,10.0,5.0,24.8,,,
TD5,2018-04-05 06:00:00,1.4,,,,,
CD1,2018-04-05 07:00:00,6.8,10.4,54.2,,,
BL0,2018-04-05 07:00:00,0.9,6.5,24.5,,,
GR4,2018-04-05 07:00:00,4.7,6.3,12.1,,,
MY7,2018-04-05 07:00:00,9.8,26.9,,,,
HV1,2018-04-05 07:00:00,0.1,9.0,42.6,,,
GN3,2018-04-05 07:00:00,,9.4,31.0,,,
GR9,2018-04-05 07:00:00,6.6,9.5,42.9,,,
LW2,2018-04-05 07:00:00,7.2,9.5,22.6,,,
GN0,2018-04-05 07:00:00,-0.1,5.9,15.2,,,
KF1,2018-04-05 07:00:00,2.5,5.9,,,,
CD9,2018-04-05 07:00:00,9.1,18.4,128.0,,,
CT3,2018-04-05 07:00:00,3.0,9.4,18.5,,,
CT2,2018-04-05 07:00:00,8.0,,,,,
BX9,2018-04-05 07:00:00,5.0,,,,,
BX1,2018-04-05 07:00:00,,4.5,12.2,,,
TH4,2018-04-05 07:00:00,8.7,25.9,71.6,,,
ST5,2018-04-05 07:00:00,2.0,11.0,24.4,,,
RB7,2018-04-05 07:00:00,11.0,5.6,20.4,,,
TD5,2018-04-05 07:00:00,5.3,,,,,
CD1,2018-04-05 08:00:00,8.5,11.8,56.6,,,
BL0,2018-04-05 08:00:00,6.5,11.6,26.0,,,
GR4,2018-04-05 08:00:00,5.2,3.8,11.6,,,
MY7,2018-04-05 08:00:00,15.1,28.6,,,,
HV1,2018-04-05 08:00:00,4.3,11.7,39.3,,,
GN3,2018-04-05 08:00:00,6.3,9.9,40.0,,,
GR9,2018-04-05 08:00:00,,13.1,49.0,,,
LW2,2018-04-05 08:00:00,7.8,11.7,23.1,,,
GN0,2018-04-05 08:00:00,0.8,6.6,15.6,,,
KF1,2018-04-05 08:00:00,3.0,5.5,,,,
CD9,2018-04-05 08:00:00,20.2,30.4,133.6,,,
CT3,2018-04-05 08:00:00,-5.0,14.8,16.0,,,
CT2,2018-04-05 08:00:00,11.0,,,,,
BX9,2018-04-05 08:00:00,7.1,,,,,
BX1,2018-04-05 08:00:00,,2.4,13.2,,,
TH4,2018-04-05 08:00:00,6.7,21.1,83.6,,,
ST5,2018-04-05 08:00:00,4.0,13.0,21.4,,,
RB7,2018-04-05 08:00:00,8.0,5.4,18.3,,,
TD5,2018-04-05 08:00:00,8.0,,,,,
CD1,2018-04-05 09:00:00,9.2,14.5,59.0,,,
BL0,2018-04-05 09:00:00,10.2,10.9,27.5,,,
GR4,2018-04-05 09:00:00,5.9,8.6,12.6,,,
MY7,2018-04-05 09:00:00,13.9,25.5,,,,
HV1,2018-04-05 09:00:00,7.8,13.7,39.0,,,
GN3,2018-04-05 09:00:00,,11.9,34.2,,,
GR9,2018-04-05 09:00:00,8.2,14.5,45.9,,,
LW2,2018-04-05 09:00:00,17.1,15.5,25.4,,,
GN0,2018-04-05 09:00:00,5.3,8.5,20.7,,,
KF1,2018-04-05 09:00:00,3.7,6.7,,,,
CD9,2018-04-05 09:00:00,13.3,24.6,130.6,,,
CT3,2018-04-05 09:00:00,-9.0,15.0,20.2,,,
CT2,2018-04-05 09:00:00,9.0,,,,,
BX9,2018-04-05 09:00:00,7.4,,,,,
BX1,2018-04-05 09:00:00,,2.1,15.6,,,
TH4,2018-04-05 09:00:00,9.3,19.9,76.0,,,
ST5,2018-04-05 09:00:00,6.0,12.0,28.4,,,
RB7,2018-04-05 09:00:00,8.0,9.4,24.5,,,
TD5,2018-04-05 09:00:00,5.0,,,,,
CD1,2018-04-05 10:00:00,11.4,12.2,64.6,,,
BL0,2018-04-05 10:00:00,6.2,10.2,31.2,,,
GR4,2018-04-05 10:00:00,5.8,8.9,11.0,,,
MY7,2018-04-05 10:00:00,13.4,28.6,,,,
